notriad;no_order;emotion;FINAL
12;2;5;6.6702
12;2;5;13.8329
12;2;5;10.0035
12;2;5;8.2641
12;2;5;13.7646
12;2;5;7.2541
12;2;5;6.3461
12;2;5;11.9724
12;2;5;5.5731
12;2;5;5.4612
12;2;5;14.5097
12;2;5;12.5790
12;2;5;4.8832
12;2;5;11.9607
12;2;5;8.3598
12;2;5;0.8338
12;2;5;7.7569
12;2;5;4.0176
12;2;5;4.4133
12;2;5;7.6886
12;2;5;2.3335
12;2;5;1.2868
12;2;5;5.8964
12;2;5;7.5846
12;2;5;2.7436
12;2;5;8.4352
12;2;5;6.5030
12;2;5;1.3162
12;2;5;5.8847
12;2;5;7.7263
12;2;5;1.6620
12;2;5;7.1534
12;2;5;3.4860
12;2;5;3.2593
12;2;5;7.0595
12;2;5;3.1781
12;2;5;0.5685
12;2;5;5.2769
12;2;5;8.1404
12;2;5;4.1884
12;2;5;7.8046
12;2;5;5.8744
12;2;5;1.8250
12;2;5;5.2556
12;2;5;5.7584
12;2;5;3.8010
12;2;5;4.2786
12;2;5;2.6180
12;2;5;1.5805
12;2;5;4.4357
12;2;5;4.8216
12;2;5;3.4935
12;2;5;2.8293
12;2;5;11.2293
12;2;5;6.2951
12;2;5;5.6313
12;2;5;3.3715
12;2;5;4.7938
12;2;5;2.9181
12;2;5;2.1753
12;2;5;8.6939
12;2;5;1.5312
12;2;5;5.3635
12;2;5;7.1000
12;2;5;1.5995
12;2;5;8.1846
12;2;5;9.0180
12;2;5;3.3917
12;2;5;16.6257
12;2;5;10.4532
12;2;5;2.5903
12;2;5;2.7851
12;2;5;10.4840
12;2;5;3.4093
12;2;5;12.5909
12;2;5;4.9014
12;2;5;11.9932
12;2;5;8.1610
12;2;5;8.4643
12;2;5;11.9249
12;2;5;5.3397
12;2;5;5.5157
12;2;5;10.1327
12;2;5;3.7832
12;2;5;3.1131
12;2;5;12.6700
12;2;5;10.7393
12;2;5;4.4003
12;2;5;10.1209
12;2;5;12.6330
12;2;5;4.8726
12;2;5;12.0353
12;2;5;8.2093
12;2;5;6.8302
12;2;5;11.9670
12;2;5;5.4421
12;2;5;4.5485
12;2;5;10.1748
12;2;5;5.3815
12;2;5;4.2114
12;2;5;12.7121
12;2;5;10.7814
12;2;5;3.0885
12;2;5;10.1631
12;2;5;2.8134
12;2;5;4.9681
12;2;5;2.7273
12;2;5;1.7926
12;2;5;4.3992
12;2;5;2.3214
12;2;5;4.4589
12;2;5;5.4501
12;2;5;2.0866
12;2;5;12.9000
12;2;5;6.7275
12;2;5;2.9161
12;2;5;1.3459
12;2;5;6.7582
12;2;5;1.0518
12;2;6;15.8405
12;2;6;19.0359
12;2;6;3.6027
12;2;6;12.7340
12;2;6;3.1505
12;2;6;6.6545
12;2;6;7.3469
12;2;6;8.7551
12;2;6;11.9558
12;2;6;5.6294
12;2;6;18.3845
12;2;6;3.3721
12;2;6;1.2888
12;2;6;6.0030
12;2;6;11.3043
12;2;6;10.9379
12;2;6;5.6184
12;2;6;8.5005
12;2;6;2.9075
12;2;6;3.7159
12;2;6;7.8491
12;2;6;10.5499
12;2;6;5.5514
12;2;6;9.1344
12;2;6;2.7804
12;2;6;4.0303
12;2;6;8.4830
12;2;6;3.7003
12;2;6;16.0362
12;2;6;1.9031
12;2;6;3.1464
12;2;6;3.5961
12;2;6;8.8974
12;2;6;2.7827
12;2;6;5.4421
12;2;6;6.0760
12;2;6;16.6075
12;2;6;1.1621
12;2;6;2.7231
12;2;6;4.2251
12;2;6;9.5264
12;2;6;2.7100
12;2;6;6.0711
12;2;6;6.7051
12;2;6;1.5491
12;2;6;19.6353
12;2;6;4.1225
12;2;6;3.4745
12;2;6;7.1940
12;2;6;12.4953
12;2;6;3.2736
12;2;6;9.0400
12;2;6;9.6739
12;2;6;3.7718
12;2;6;3.1563
12;2;6;25.2656
12;2;6;9.8127
12;2;6;6.2303
12;2;6;12.8841
12;2;6;18.1854
12;2;6;6.8811
12;2;6;14.7302
12;2;6;15.3641
12;2;6;9.2881
12;2;6;8.6590
12;2;6;5.7097
12;2;6;11.9597
12;2;6;5.7384
12;2;6;7.2947
12;2;6;3.5686
12;2;6;4.6994
12;2;6;6.6433
12;2;6;2.3474
12;2;6;4.2343
12;2;6;4.5558
12;2;6;5.8462
12;2;6;8.1808
12;2;6;13.5244
12;2;6;11.8972
12;2;6;4.0138
12;2;6;7.3368
12;2;6;1.2703
12;2;6;4.7850
12;2;6;6.6854
12;2;6;2.9933
12;2;6;1.8247
12;2;6;4.2784
12;2;6;4.9075
12;2;6;7.8763
12;2;6;13.5665
12;2;6;3.6984
12;2;6;21.5398
12;2;6;6.0869
12;2;6;2.5039
12;2;6;9.1584
12;2;6;14.4597
12;2;6;3.1553
12;2;6;11.0044
12;2;6;11.6383
12;2;6;5.5928
12;2;6;5.1075
12;2;6;3.7249
12;2;6;3.8166
12;2;6;9.7986
12;2;6;9.8407
13;1;1;6.4130
13;1;1;5.0478
13;1;1;3.4880
13;1;1;5.5279
13;1;1;3.9755
13;1;1;6.7480
13;1;1;2.2512
13;1;1;8.5279
13;1;1;7.0649
13;1;1;7.2484
13;1;1;9.4649
13;1;1;4.6291
13;1;1;8.0994
13;1;1;4.2630
13;1;1;11.4736
13;1;1;2.2058
13;1;1;8.4337
13;1;1;6.5720
13;1;1;7.5362
13;1;1;0.7207
13;1;1;11.5669
13;1;1;3.3891
13;1;1;9.8017
13;1;1;7.3721
13;1;1;8.6015
13;1;1;1.3913
13;1;1;12.8536
13;1;1;1.6142
13;1;1;3.4877
13;1;1;9.6525
13;1;1;6.2658
13;1;1;9.0012
13;1;1;3.8282
13;1;1;12.8409
13;1;1;3.1258
13;1;1;4.1107
13;1;1;9.2982
13;1;1;15.7111
13;1;1;12.5506
13;1;1;14.5107
13;1;1;7.2892
13;1;1;18.7627
13;1;1;7.2839
13;1;1;5.9123
13;1;1;6.7309
13;1;1;7.1927
13;1;1;3.0281
13;1;1;6.2825
13;1;1;2.0527
13;1;1;9.2018
13;1;1;2.6227
13;1;1;9.2161
13;1;1;10.5818
13;1;1;10.4521
13;1;1;16.4909
13;1;1;1.4103
13;1;1;5.6492
13;1;1;3.6605
13;1;1;5.2001
13;1;1;3.5338
13;1;1;8.8902
13;1;1;3.1840
13;1;1;4.1887
13;1;1;4.0115
13;1;1;10.0869
13;1;1;6.4632
13;1;1;7.0618
13;1;1;9.7498
13;1;1;11.2073
13;1;1;7.1179
13;1;1;6.1790
13;1;1;11.3700
13;1;1;6.8788
13;1;1;5.9911
13;1;1;9.9261
13;1;1;8.9169
13;1;1;9.0982
13;1;1;7.9224
13;1;1;9.7750
13;1;1;3.7475
13;1;1;7.2132
13;1;1;4.5626
13;1;1;11.7841
13;1;1;1.5663
13;1;1;11.7907
13;1;1;13.1642
13;1;1;13.0126
13;1;1;19.0733
13;1;1;2.5825
13;1;1;9.0037
13;1;1;11.6806
13;1;1;1.5632
13;1;1;7.8877
13;1;1;5.9251
13;1;1;6.9423
13;1;1;1.2189
13;1;1;10.9660
13;1;1;0.7210
13;1;1;2.0280
13;1;1;2.8490
13;1;1;7.8268
13;1;1;8.6641
13;1;1;2.5461
13;1;1;7.0771
13;1;1;11.2464
13;1;2;9.5736
13;1;2;4.9986
13;1;2;8.1582
13;1;2;4.3612
13;1;2;11.5827
13;1;2;3.0705
13;1;2;11.5879
13;1;2;12.9627
13;1;2;12.8111
13;1;2;18.8718
13;1;2;2.5599
13;1;2;8.7996
13;1;2;11.4791
13;1;2;2.2838
13;1;2;11.0450
13;1;2;16.8190
13;1;2;10.4065
13;1;2;13.8111
13;1;2;11.6066
13;1;2;18.8281
13;1;2;7.3546
13;1;2;18.8334
13;1;2;20.2081
13;1;2;20.0565
13;1;2;26.1173
13;1;2;9.6263
13;1;2;16.0451
13;1;2;18.7245
13;1;2;7.0440
13;1;2;18.2904
13;1;2;6.4046
13;1;2;1.2710
13;1;2;4.6153
13;1;2;3.0845
13;1;2;8.4758
13;1;2;3.7138
13;1;2;8.4194
13;1;2;9.7937
13;1;2;9.6421
13;1;2;15.7028
13;1;2;1.8315
13;1;2;5.6308
13;1;2;9.1156
13;1;2;3.3783
13;1;2;7.8760
13;1;2;8.9645
13;1;2;5.8269
13;1;2;9.0226
13;1;2;3.7521
13;1;2;10.9736
13;1;2;3.0124
13;1;2;10.9880
13;1;2;12.3537
13;1;2;12.2298
13;1;2;18.2628
13;1;2;2.8102
13;1;2;8.2548
13;1;2;10.8701
13;1;2;2.8618
13;1;2;10.4359
13;1;2;2.4329
13;1;2;8.5271
13;1;2;7.2641
13;1;2;7.3756
13;1;2;0.5302
13;1;2;11.4900
13;1;2;0.9765
13;1;2;1.4649
13;1;2;4.0533
13;1;2;7.3159
13;1;2;9.1757
13;1;2;3.7254
13;1;2;5.9112
13;1;2;11.7574
13;1;2;1.4039
13;1;2;12.1664
13;1;2;7.1322
13;1;2;10.5824
13;1;2;6.9540
13;1;2;14.1755
13;1;2;3.0029
13;1;2;14.1892
13;1;2;15.5555
13;1;2;15.4170
13;1;2;21.4646
13;1;2;5.0224
13;1;2;11.4231
13;1;2;14.0719
13;1;2;3.4239
13;1;2;13.6378
13;1;2;9.1279
13;1;2;15.3590
13;1;2;13.6629
13;1;2;14.0105
13;1;2;6.9030
13;1;2;18.2625
13;1;2;7.1352
13;1;2;6.3580
13;1;2;9.3630
13;1;2;4.2931
13;1;2;15.9907
13;1;2;10.3148
13;1;2;6.9089
13;1;2;18.5731
13;1;2;7.7748
13;1;2;1.6718
13;1;2;7.9835
13;1;2;5.8975
13;1;2;7.0418
13;1;2;1.2584
13;1;2;11.1007
13;1;2;0.7469
13;1;2;1.9615
13;1;2;2.9373
13;1;2;7.7299
13;1;2;8.7637
13;1;2;2.5627
13;1;2;6.9934
13;1;2;11.3462
13;1;2;0.3268
13;1;2;11.4923
13;1;2;17.9048
13;1;2;14.5337
13;1;2;16.7047
13;1;2;9.4832
13;1;2;20.9567
13;1;2;9.4779
13;1;2;8.1031
13;1;2;8.2680
13;1;2;2.2580
13;1;2;18.6850
13;1;2;12.2662
13;1;2;10.7954
13;1;2;21.2673
13;1;2;10.0209
13;1;2;4.8479
13;1;2;11.0722
13;1;2;9.6375
13;1;2;9.7643
13;1;2;2.6229
13;1;2;14.0157
13;1;2;3.1037
13;1;2;2.2680
13;1;2;5.8911
13;1;2;4.7470
13;1;2;11.7441
13;1;2;6.1391
13;1;2;5.4717
13;1;2;14.3263
13;1;2;3.7333
13;1;2;10.2089
13;1;2;4.8759
13;1;2;8.3523
13;1;2;4.9965
13;1;2;12.2180
13;1;2;0.7610
13;1;2;12.2580
13;1;2;13.5981
13;1;2;13.4983
13;1;2;19.5072
13;1;2;3.0658
13;1;2;9.5142
13;1;2;12.1144
13;1;2;1.3242
13;1;2;11.6821
13;1;2;2.6671
13;1;2;9.0569
13;1;2;6.8275
13;1;2;7.9734
13;1;2;0.8006
13;1;2;12.1216
13;1;2;0.7889
13;1;2;0.9152
13;1;2;3.5374
13;1;2;6.6559
13;1;2;9.8371
13;1;2;3.5741
13;1;2;6.5293
13;1;2;12.4194
13;1;2;1.1730
13;1;2;7.6316
13;1;2;9.3237
13;1;2;11.3060
13;1;2;5.5140
13;1;2;7.0142
13;1;2;9.0241
13;1;2;7.7283
13;1;2;6.9409
13;1;2;10.6240
13;1;2;10.9851
13;1;2;7.4459
13;1;2;8.2774
13;1;2;3.3150
13;1;2;8.7103
13;1;2;7.8183
13;1;2;12.9355
13;1;2;9.0275
13;1;2;12.4458
13;1;2;7.4462
13;1;2;14.5957
13;1;2;4.7275
13;1;2;14.9661
13;1;2;15.7282
13;1;2;16.4219
13;1;2;21.6125
13;1;2;6.5170
13;1;2;12.5178
13;1;2;14.2198
13;1;2;5.3710
13;1;2;14.3885
13;1;2;4.2073
13;1;2;2.2962
13;1;2;4.6947
13;1;2;2.2878
13;1;2;6.2993
13;1;2;5.3466
13;1;2;6.3047
13;1;2;7.5070
13;1;2;7.6912
13;1;2;13.4169
13;1;2;3.0749
13;1;2;3.8118
13;1;2;7.9328
13;1;2;5.6572
13;1;2;5.6885
13;1;3;8.9313
13;1;3;15.3441
13;1;3;12.5083
13;1;3;14.1418
13;1;3;6.9204
13;1;3;18.3939
13;1;3;6.9160
13;1;3;5.5598
13;1;3;7.4003
13;1;3;1.4931
13;1;3;16.1221
13;1;3;9.7476
13;1;3;8.2313
13;1;3;18.7045
13;1;3;7.4590
13;1;3;1.8990
13;1;3;4.9218
13;1;3;5.3059
13;1;3;4.2191
13;1;3;3.8542
13;1;3;7.9317
13;1;3;3.8292
13;1;3;5.2014
13;1;3;5.0520
13;1;3;11.1105
13;1;3;5.4342
13;1;3;2.0491
13;1;3;6.0199
13;1;3;7.9628
13;1;3;3.2837
13;1;3;5.5181
13;1;3;11.9252
13;1;3;9.0019
13;1;3;10.7296
13;1;3;3.5191
13;1;3;14.9792
13;1;3;3.4971
13;1;3;2.2459
13;1;3;4.8120
13;1;3;3.7868
13;1;3;12.7041
13;1;3;6.3097
13;1;3;6.5490
13;1;3;15.2865
13;1;3;4.0426
13;1;3;3.4908
13;1;3;3.9250
13;1;3;4.7651
13;1;3;3.1473
13;1;3;5.5031
13;1;3;6.4986
13;1;3;5.5051
13;1;3;6.8799
13;1;3;6.7283
13;1;3;12.7890
13;1;3;3.9078
13;1;3;2.7168
13;1;3;6.5624
13;1;3;6.3016
13;1;3;4.9622
13;1;3;6.5237
13;1;3;12.9362
13;1;3;9.5414
13;1;3;11.7361
13;1;3;4.5146
13;1;3;15.9881
13;1;3;4.5093
13;1;3;3.4069
13;1;3;3.4274
13;1;3;3.3825
13;1;3;13.7163
13;1;3;7.2976
13;1;3;8.8967
13;1;3;16.2987
13;1;3;5.0523
13;1;3;3.0553
13;1;3;3.8709
13;1;3;5.5677
13;1;3;2.6698
13;1;3;4.8258
13;1;3;6.7501
13;1;3;4.8724
13;1;3;6.1087
13;1;3;6.4290
13;1;3;12.0181
13;1;3;4.4731
13;1;3;3.0531
13;1;3;5.9485
13;1;3;7.0554
13;1;3;4.2929
13;1;3;6.3729
13;1;3;7.4358
13;1;3;9.5484
13;1;3;5.5639
13;1;3;6.0134
13;1;3;9.8159
13;1;3;6.6795
13;1;3;5.9516
13;1;3;9.4541
13;1;3;9.9008
13;1;3;7.5442
13;1;3;6.8327
13;1;3;2.3222
13;1;3;10.1265
13;1;3;6.7070
13;1;3;2.4492
13;1;3;7.8965
13;1;3;4.5313
13;1;3;7.5116
13;1;3;3.7723
13;1;3;11.0457
13;1;3;3.1049
13;1;3;4.0838
13;1;3;1.8124
13;1;3;8.1346
13;1;3;8.6770
13;1;3;2.4195
13;1;3;9.5100
13;1;3;11.2590
13;1;3;2.6224
13;1;3;1.8897
13;1;3;7.4568
13;1;3;4.0522
13;1;3;6.9485
13;1;3;3.4377
13;1;3;10.5728
13;1;3;2.9043
13;1;3;3.7412
13;1;3;2.3517
13;1;3;8.6918
13;1;3;8.2370
13;1;3;1.8977
13;1;3;8.9499
13;1;3;10.8194
13;1;3;2.2303
13;1;3;4.4520
13;1;3;10.8646
13;1;3;8.7789
13;1;3;9.6644
13;1;3;3.3797
13;1;3;13.9164
13;1;3;3.6980
13;1;3;2.4023
13;1;3;6.3926
13;1;3;5.5464
13;1;3;11.6447
13;1;3;5.2760
13;1;3;3.6036
13;1;3;14.2270
13;1;3;3.8428
13;1;3;2.2200
13;1;3;7.8883
13;1;3;4.4868
13;1;3;7.4488
13;1;3;3.5854
13;1;3;11.0773
13;1;3;2.9129
13;1;3;3.8969
13;1;3;1.8077
13;1;3;8.1135
13;1;3;8.6701
13;1;3;2.3429
13;1;3;9.2806
13;1;3;11.2508
13;1;3;2.4187
13;1;3;2.3730
13;1;3;8.6280
13;1;3;5.7882
13;1;3;7.8631
13;1;3;2.3419
13;1;3;11.7560
13;1;3;1.6548
13;1;3;2.6337
13;1;3;1.4925
13;1;3;7.0884
13;1;3;9.4105
13;1;3;3.0017
13;1;3;8.4423
13;1;3;11.9907
13;1;3;1.3658
13;1;3;6.6146
13;1;3;13.0271
13;1;3;10.5575
13;1;3;11.8269
13;1;3;4.6055
13;1;3;16.0790
13;1;3;4.6004
13;1;3;3.3997
13;1;3;6.2753
13;1;3;3.2137
13;1;3;13.8072
13;1;3;7.4820
13;1;3;5.7317
13;1;3;16.3896
13;1;3;5.1435
13;1;3;2.3943
13;1;3;4.8368
13;1;3;2.7608
13;1;3;5.2373
13;1;3;4.5036
13;1;3;8.4302
13;1;3;4.1009
13;1;3;5.0256
13;1;3;4.8374
13;1;3;10.9230
13;1;3;5.8188
13;1;3;0.9928
13;1;3;8.5215
13;1;3;8.1896
13;1;3;3.4605
13;1;3;1.9714
13;1;3;6.5806
13;1;3;3.4182
13;1;3;5.7442
13;1;3;3.7809
13;1;3;9.7319
13;1;3;3.2489
13;1;3;4.0812
13;1;3;3.2707
13;1;3;9.2269
13;1;3;7.3809
13;1;3;1.1558
13;1;3;8.4516
13;1;3;9.9396
13;1;3;2.6021
13;1;4;7.2454
13;1;4;3.8409
13;1;4;10.4144
13;1;4;1.2234
13;1;4;7.8545
13;1;4;4.6366
13;1;4;11.5559
13;1;4;18.8014
13;1;4;8.4268
13;1;4;10.9469
13;1;4;2.9449
13;1;4;4.6527
13;1;4;6.0933
13;1;4;3.2091
13;1;4;14.1487
13;1;4;18.3716
13;1;4;25.6171
13;1;4;15.2641
13;1;4;17.7626
13;1;4;6.8528
13;1;4;20.9644
13;1;4;11.1446
13;1;4;18.3900
13;1;4;7.9756
13;1;4;10.5368
13;1;4;1.4326
13;1;4;13.7402
13;1;4;7.7793
13;1;4;21.0658
13;1;4;28.3113
13;1;4;17.8969
13;1;4;20.4568
13;1;4;9.5099
13;1;4;23.6586
13;1;4;5.7656
13;1;4;9.9213
13;1;4;14.1248
13;1;4;21.3703
13;1;4;11.0097
13;1;4;13.5158
13;1;4;2.5847
13;1;4;16.7176
13;1;4;4.3104
13;1;4;3.7710
13;1;4;6.9410
13;1;4;2.8253
13;1;4;6.6101
13;1;4;4.0727
13;1;4;2.9592
13;1;4;12.2038
13;1;4;2.4719
13;1;4;19.0070
13;1;4;11.7960
13;1;4;21.7012
13;1;4;14.7607
13;1;4;12.2180
13;1;4;19.4634
13;1;4;9.0490
13;1;4;11.6089
13;1;4;0.8468
13;1;4;14.8107
13;1;4;6.8434
13;1;4;1.0802
13;1;4;8.8480
13;1;4;2.8363
13;1;4;12.8533
13;1;4;8.1666
13;1;4;15.4096
13;1;4;8.5346
13;1;4;7.5551
13;1;4;6.7646
13;1;4;10.7580
13;1;4;10.2075
13;1;4;7.6998
13;1;4;13.1310
13;1;4;7.0225
13;1;4;9.2983
13;1;4;7.4743
13;1;4;4.5851
13;1;4;5.1614
13;1;4;7.8491
13;1;4;4.3229
13;1;4;14.7509
13;1;4;2.1210
13;1;4;21.1123
13;1;4;14.4584
13;1;4;23.8088
13;1;4;16.8735
13;1;4;4.4821
13;1;4;15.3526
13;1;4;10.9048
13;1;4;5.4557
13;1;4;12.7012
13;1;4;2.2868
13;1;4;4.8740
13;1;4;6.4162
13;1;4;8.0485
13;1;4;13.1610
13;1;4;5.8022
13;1;4;15.6101
13;1;4;8.8695
13;1;4;6.0911
13;1;4;6.7903
13;1;4;7.5733
13;1;4;8.7342
13;1;5;18.5030
13;1;5;25.7484
13;1;5;15.3340
13;1;5;17.8940
13;1;5;6.9471
13;1;5;21.0958
13;1;5;3.0314
13;1;5;7.3667
13;1;5;2.7910
13;1;5;4.3913
13;1;5;19.1383
13;1;5;6.2929
13;1;5;10.6137
13;1;5;21.2637
13;1;5;13.0502
13;1;5;7.7613
13;1;5;15.0067
13;1;5;4.6379
13;1;5;7.3022
13;1;5;3.8049
13;1;5;10.3904
13;1;5;10.6351
13;1;5;3.3843
13;1;5;13.3046
13;1;5;6.3882
13;1;5;8.4865
13;1;5;4.4567
13;1;5;6.3925
13;1;5;11.6064
13;1;5;3.4882
13;1;5;15.0850
13;1;5;22.3305
13;1;5;11.9160
13;1;5;14.4760
13;1;5;3.5291
13;1;5;17.6778
13;1;5;4.7751
13;1;5;3.9459
13;1;5;5.9808
13;1;5;1.1378
13;1;5;15.7216
13;1;5;2.8742
13;1;5;8.0883
13;1;5;17.9386
13;1;5;9.6408
13;1;5;6.1274
13;1;5;13.3286
13;1;5;3.5443
13;1;5;6.0391
13;1;5;5.4754
13;1;5;8.8977
13;1;5;12.2893
13;1;5;5.0618
13;1;5;14.9831
13;1;5;8.0439
13;1;5;6.9718
13;1;5;6.1352
13;1;5;6.5741
13;1;5;10.3211
13;1;5;3.0193
13;1;5;16.0972
13;1;5;23.3427
13;1;5;12.9283
13;1;5;15.4882
13;1;5;4.6012
13;1;5;18.6900
13;1;5;6.5378
13;1;5;4.9527
13;1;5;5.1122
13;1;5;4.0346
13;1;5;16.7326
13;1;5;3.9055
13;1;5;10.0048
13;1;5;18.8379
13;1;5;10.6415
13;1;5;6.8540
13;1;5;14.0994
13;1;5;3.6850
13;1;5;6.2449
13;1;5;4.8480
13;1;5;9.4468
13;1;5;11.6418
13;1;5;4.3816
13;1;5;14.2119
13;1;5;7.3654
13;1;5;7.4893
13;1;5;5.3765
13;1;5;5.7814
13;1;5;10.1013
13;1;5;2.0279
13;1;5;9.9251
13;1;5;17.1705
13;1;5;6.8535
13;1;5;9.3160
13;1;5;5.7693
13;1;5;12.5178
13;1;5;8.4891
13;1;5;6.5717
13;1;5;11.9080
13;1;5;6.1226
13;1;5;10.5604
13;1;5;6.4794
13;1;5;2.7766
13;1;5;12.6657
13;1;5;5.6501
13;1;5;11.0575
13;1;5;18.3030
13;1;5;7.8885
13;1;5;10.4982
13;1;5;3.9221
13;1;5;13.6504
13;1;5;9.8401
13;1;5;2.6336
13;1;5;10.0084
13;1;5;6.1144
13;1;5;11.7068
13;1;5;3.4580
13;1;5;10.0587
13;1;5;14.7720
13;1;5;6.1094
13;1;5;10.6179
13;1;5;17.8633
13;1;5;7.4489
13;1;5;10.0089
13;1;5;3.6264
13;1;5;13.2113
13;1;5;9.9254
13;1;5;2.2086
13;1;5;10.5222
13;1;5;5.9608
13;1;5;11.2560
13;1;5;3.1248
13;1;5;9.4864
13;1;5;14.2156
13;1;5;5.5463
13;1;5;14.0255
13;1;5;21.2710
13;1;5;10.8566
13;1;5;13.4165
13;1;5;3.3443
13;1;5;16.6183
13;1;5;5.0891
13;1;5;3.7057
13;1;5;7.4932
13;1;5;2.7428
13;1;5;14.6609
13;1;5;3.0677
13;1;5;5.9016
13;1;5;16.7699
13;1;5;8.5711
13;1;5;11.0493
13;1;5;18.2948
13;1;5;7.8804
13;1;5;10.4632
13;1;5;3.7344
13;1;5;13.6437
13;1;5;9.7269
13;1;5;2.4163
13;1;5;10.0470
13;1;5;5.9615
13;1;5;11.7086
13;1;5;3.2666
13;1;5;9.8150
13;1;5;14.7767
13;1;5;6.0873
13;1;5;11.7891
13;1;5;19.0345
13;1;5;8.6201
13;1;5;11.1821
13;1;5;2.5613
13;1;5;14.3879
13;1;5;8.1736
13;1;5;1.4774
13;1;5;9.2768
13;1;5;4.5124
13;1;5;12.4460
13;1;5;2.0510
13;1;5;9.1730
13;1;5;15.2987
13;1;5;6.5645
13;1;5;16.1881
13;1;5;23.4336
13;1;5;13.0191
13;1;5;15.5791
13;1;5;4.6322
13;1;5;18.7809
13;1;5;3.2148
13;1;5;5.0457
13;1;5;5.2445
13;1;5;2.0633
13;1;5;16.8235
13;1;5;3.9721
13;1;5;8.0270
13;1;5;18.9288
13;1;5;10.7340
13;1;5;8.0221
13;1;5;15.2191
13;1;5;4.8560
13;1;5;8.0795
13;1;5;4.6989
13;1;5;10.8167
13;1;5;11.2353
13;1;5;3.4597
13;1;5;13.0933
13;1;5;7.1036
13;1;5;8.8819
13;1;5;4.4220
13;1;5;8.7439
13;1;5;12.3060
13;1;5;3.7510
13;1;5;9.7369
13;1;5;16.9824
13;1;5;6.5683
13;1;5;9.1546
13;1;5;3.9720
13;1;5;12.3484
13;1;5;10.3079
13;1;5;2.5686
13;1;5;11.3386
13;1;5;6.3345
13;1;5;10.4246
13;1;5;3.4998
13;1;5;8.7592
13;1;5;13.1870
13;1;5;4.4595
13;1;6;10.7419
13;1;6;3.5369
13;1;6;7.3237
13;1;6;12.4202
13;1;6;1.6785
13;1;6;9.0022
13;1;6;4.3323
13;1;6;8.3359
13;1;6;3.0633
13;1;6;10.0145
13;1;6;11.6511
13;1;6;1.8942
13;1;6;8.2397
13;1;6;1.8655
13;1;6;9.2433
13;1;6;9.3761
13;1;6;5.0535
13;1;6;7.1515
13;1;6;5.4541
13;1;6;8.9962
13;1;6;3.9869
13;1;6;8.2810
13;1;6;3.9185
13;1;6;5.0910
13;1;6;4.9747
13;1;6;5.0872
13;1;6;5.2323
13;1;6;8.7640
13;1;6;8.7120
13;1;6;3.4157
13;1;6;5.2286
13;1;6;4.5351
13;1;6;5.6202
13;1;6;4.6549
13;1;6;8.1845
13;1;6;0.7091
13;1;6;4.9672
13;1;6;6.2643
13;1;6;2.9889
13;1;6;7.9428
13;1;6;5.3619
13;1;6;7.1724
13;1;6;4.4175
13;1;6;6.0998
13;1;6;5.5668
13;1;6;8.2296
13;1;6;3.6241
13;1;6;4.9609
13;1;6;4.9666
13;1;6;5.0657
13;1;6;5.0377
13;1;6;8.5083
13;1;6;0.3359
13;1;6;0.7166
13;1;6;5.8811
13;1;6;6.7530
13;1;6;4.0288
13;1;6;3.5691
13;1;6;5.7063
13;1;6;4.3082
13;1;6;5.2582
13;1;6;8.0333
13;1;6;1.6774
13;1;6;2.0219
13;1;6;4.9014
13;1;6;1.5825
13;1;6;2.7322
13;1;6;8.4268
13;1;6;1.5845
13;1;6;10.1053
13;1;6;4.0129
13;1;6;9.3353
13;1;6;6.6962
13;1;6;6.6261
13;1;6;6.7949
13;1;6;2.4388
13;1;6;6.5122
13;1;6;4.9668
13;1;6;10.5845
13;1;6;2.5549
13;1;6;7.1467
13;1;6;2.2245
13;1;6;8.1235
13;1;6;3.2605
13;1;6;7.1752
13;1;6;3.0859
13;1;6;2.6442
13;1;6;6.1817
13;1;6;3.0756
13;1;6;3.8394
13;1;6;8.3126
13;1;6;9.0913
13;1;6;2.9186
13;1;6;5.6004
13;1;6;3.6541
13;1;6;6.3604
13;1;6;3.4107
13;1;6;7.2575
13;1;6;1.9585
13;1;6;1.4017
13;1;6;5.5783
13;1;6;1.8027
13;1;6;2.4744
13;1;6;7.1691
13;1;6;1.7632
1;1;1;3.1951
1;1;1;8.4024
1;1;1;11.0514
1;1;1;7.9718
1;1;1;9.6352
1;1;1;3.8328
1;1;1;8.7344
1;1;1;11.8891
1;1;1;3.2746
1;1;1;6.9679
1;1;1;2.7561
1;1;1;0.9625
1;1;1;10.2461
1;1;1;8.8299
1;1;1;11.0838
1;1;2;6.5252
1;1;2;8.7783
1;1;2;2.7872
1;1;2;2.2228
1;1;2;5.4354
1;1;2;7.9680
1;1;2;7.1603
1;1;2;7.4461
1;1;2;5.1335
1;1;2;3.0732
1;1;2;7.8681
1;1;2;6.5073
1;1;2;12.7325
1;1;2;15.8902
1;1;2;4.8403
1;1;2;6.3431
1;1;2;5.1419
1;1;2;15.0850
1;1;2;1.6588
1;1;2;1.8121
1;1;2;9.2394
1;1;2;7.8314
1;1;2;10.0770
1;1;2;1.1126
1;1;2;14.2840
1;1;2;17.0632
1;1;2;6.0377
1;1;2;7.4280
1;1;2;7.7813
1;1;2;16.2579
1;1;2;8.4020
1;1;2;11.3402
1;1;2;2.3541
1;1;2;6.1034
1;1;2;1.4251
1;1;2;10.5359
1;1;3;5.5636
1;1;3;4.6063
1;1;3;7.2814
1;1;3;5.7685
1;1;3;9.4281
1;1;3;3.8279
